"Numero partida municipal";tributo;numero_de_recibo;estado;periodo;fecha_emision;"Fecha 1er vencimiento";"Fecha 2do vencimiento";"interes resarcitorio";referencia;calle;altura;piso;dpto;localidad;"nro convenio origen";"descripcion convenio origen";"nombre del tipo de convenio origen";"fecha convenio origen";"nro convenio destino";"descripcion convenio destino";"nombre del tipo de convenio destino";"fecha convenio destino";"nro titulo ejecutorio";"fecha titulo ejecutorio";NORANUL;TIPOANUL;FECHANUL;tasa;tasa
649728/0004-9;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;25.25;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
649728/0004-9;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;24.70;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
649728/0005-8;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;25.25;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
649728/0005-8;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;24.70;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
649729/0001-1;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;6.16;;NULL;NULL;"  ";NULL;"SAN CARLOS SUD      ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;102.74
649729/0001-1;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;NULL;NULL;"  ";NULL;"SAN CARLOS SUD      ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;102.74
649730/0000-8;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;21.11;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;30.60
649730/0000-8;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;20.65;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;30.60
649732/0000-6;02;1;B;201008;2010-09-30;2010-10-10;2010-10-10;18.49;;77;NULL;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;26.79
649732/0000-6;02;1;B;201009;2010-10-31;2010-11-10;2010-11-09;18.09;;77;NULL;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;26.79
649734/0001-3;02;1;B;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;43;1710;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649734/0001-3;02;1;B;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;43;1710;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649735/0000-3;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;4.02;;77;NULL;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;26.79
649735/0000-3;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;3.62;;77;NULL;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;26.79
649739/0001-8;02;1;B;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;77;NULL;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649739/0001-8;02;1;B;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;77;NULL;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649740/0001-4;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649740/0001-4;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649741/0001-3;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;203;NULL;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649741/0001-3;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;203;NULL;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649741/0002-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;203;NULL;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649741/0002-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;203;NULL;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649742/0000-3;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;203;NULL;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649742/0000-3;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;203;NULL;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649743/0002-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;25;515;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649743/0002-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;25;515;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649746/0001-8;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;100.99;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;146.36
649746/0001-8;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;98.79;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;146.36
649746/0002-7;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
649746/0002-7;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;24.70;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
649747/0001-7;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;50.51;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;73.21
649747/0001-7;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;49.41;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;73.21
649747/0003-5;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;73.21
649747/0003-5;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;49.41;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;73.21
649747/0004-4;02;1;B;201008;2010-09-30;2010-10-10;2010-10-10;50.51;;5;730;"  ";NULL;"SAN CARLOS CENTRO   ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;73.21
649747/0004-4;02;1;B;201009;2010-10-31;2010-11-10;2010-11-09;49.41;;5;730;"  ";NULL;"SAN CARLOS CENTRO   ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;73.21
649748/0000-7;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;45.78;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;66.35
649748/0000-7;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;44.78;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;66.35
649751/0002-9;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;50.13;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;72.65
649751/0002-9;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;49.04;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;72.65
649751/0003-8;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;35.71;;76;2326;"  ";NULL;"ESPERANZA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;51.75
649751/0003-8;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;34.93;;76;2326;"  ";NULL;"ESPERANZA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;51.75
649752/0001-9;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;187.71;;76;2326;"  ";NULL;"ESPERANZA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;272.05
649752/0001-9;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;183.63;;76;2326;"  ";NULL;"ESPERANZA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;272.05
649752/0003-7;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;93.14;;77;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;134.99
649752/0003-7;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;91.12;;77;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;134.99
649756/0000-6;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;17.44;;76;2326;"  ";NULL;"ESPERANZA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.28
649756/0000-6;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;17.06;;76;2326;"  ";NULL;"ESPERANZA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.28
649758/0000-4;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;17.44;;77;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.28
649758/0000-4;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;17.06;;77;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.28
649759/0001-2;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;75;1152;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.07
649759/0001-2;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;75;1152;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.07
649759/0002-1;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;17.30;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.07
649759/0002-1;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;16.92;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.07
649759/0003-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649759/0003-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649759/0004-9;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;17.30;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.07
649759/0004-9;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;16.92;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.07
649759/0005-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;17.30;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.07
649759/0005-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;16.92;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.07
649759/0006-7;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;51.89;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;75.20
649759/0006-7;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;50.76;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;75.20
